name,mos_align,std_align,prompt,caption,similarity_score,similarity_sentence,TOPIQ_score,modifier,reward,mos_quality,std_quality,TOPIQ_score_bare
sd1.5_highcorr_085.jpg,3.387308117,0.31574907,"grumpy minions sitting in a bar, anime style",a row of colorful teddy bears sitting next to each other,0.2423,a row of colorful teddy bears sitting next ,0.607774913,0.2423,0.737885237,3.150997182,0.940823309,0.7507879137992859
sd1.5_highcorr_086.jpg,2.206100508,0.888704119,"a very drunk person named aaron, sci-fi style",a man in a suit with a cartoon character on it,0.261,a man ,0.31512779,0.1566,-0.169518083,1.544809406,0.579673452,0.7341828942298889
sd1.5_highcorr_087.jpg,1.702366115,1.271379617,"a tonalism portrait of a ghost , realistic style",a black and white photo of a cow,0.2939,a black and white photo of ,0.109662779,0.17634,-2.280712843,0.621134369,0.284509809,0.1985352635383606
sd1.5_highcorr_088.jpg,2.752822796,0.941943519,"a space shuttle flying in space, abstract style",a fighter jet flying through the air,0.3773,a fighter jet flying ,0.593413413,0.22638,0.980300367,3.016410807,0.691599545,0.6015716195106506
sd1.5_highcorr_089.jpg,3.146889346,0.982733537,"a crocodile in a new york sewer, baroque style",a statue of a giraffe on top of a table,0.2789,a statue of a giraffe ,0.681344509,0.16734,-0.496660709,3.197799919,0.618709339,0.6530031561851501
sd1.5_highcorr_090.jpg,3.720100101,0.865273617,"little girl with a mushroom hat, anime style",a little girl wearing a hat and a red hat,0.698,a little girl wearing a hat and ,0.737954795,0.698,1.697168708,3.906607461,0.738197744,0.7072294354438782
sd1.5_highcorr_091.jpg,3.609476773,0.73686929,"ufo ignoring the laws of phyics, sci-fi style",a bright light shines in the shape of a fish,0.1893,a bright light ,0.655312002,0.11357999999999999,1.445510864,3.43455948,0.569380474,0.6538037657737732
sd1.5_highcorr_092.jpg,3.18210624,0.773456044,"steampunk walter white portrait , realistic style",a man with a beard and glasses,0.2798,a man with a beard and glasses ,0.663488388,0.16788,0.41989854,3.460260441,0.430027694,0.705737292766571
sd1.5_highcorr_093.jpg,2.355533995,0.683890224,"photo of tony danza eating chili, abstract style",a man eating a piece of chocolate cake,0.3359,a man eating ,0.628055334,0.26872,1.920984745,2.986543045,0.505309462,0.5908845067024231
sd1.5_highcorr_094.jpg,3.315612856,0.564074778,"painted portrait of fierce elder, baroque style",a painting of a man in a black and white photo,0.5222,a painting of ,0.616125226,0.5222,1.002356887,2.989757839,0.425765138,0.5849505662918091
sd1.5_highcorr_095.jpg,3.114500264,0.940548081,"moon sea with stars and galaxies, anime style",a korean flag with a dragon on it,0.2809,a korean flag with a dragon ,0.60719347,0.22472,-1.018630862,3.124885569,0.378838377,0.5560023188591003
sd1.5_highcorr_096.jpg,0.361194066,0.363500637,"meme about making peanut butter , sci-fi style",a black and white photo of a computer keyboard,0.1267,a black and white photo of ,0.082583189,0.07602,-2.284086466,0.293108755,0.338753948,0.2045555114746093
sd1.5_highcorr_097.jpg,2.848458594,0.549211296,"donald trump playing in the rain, realistic style",a man in a suit holding an umbrella,0.3055,a man in a suit holding an umbrella ,0.482502341,0.21384999999999998,1.58268559,2.432406235,0.492548024,0.5990592837333679
sd1.5_highcorr_098.jpg,2.54176312,0.721839723,"cute fox in suit dancing in club, abstract style",a painting of a girl with a cat painted on her face,0.2593,a painting of ,0.387271702,0.15557999999999997,1.257134676,1.971039124,0.484404746,0.5823382139205933
sd1.5_highcorr_099.jpg,2.994768272,0.743330074,"brain floating out of a portrait, baroque style",a painting of a person holding a vase of flowers,0.3569,a painting of ,0.665651321,0.3569,-0.101214647,3.316649193,1.072846962,0.5897383093833923
sd1.5_highcorr_100.jpg,2.47896401,0.805884317,"a small garden buzzing with bees, anime style",a painting of flowers in a vase on a table,0.3359,a painting of flowers in a vase ,0.503483117,0.23512999999999998,-0.819516003,2.410204999,0.387821818,0.5584169030189514
sd1.5_highcorr_101.jpg,2.796487664,0.481584786,"a man playing an invisible cello, sci-fi style",a man standing on top of a red wall holding a red object,0.2631,a man ,0.472807407,0.15786,-1.164228439,2.308829171,0.515926101,0.517518937587738
sd1.5_highcorr_102.jpg,3.18210624,0.754461624,"a grand stag in a fantasy forest, realistic style",a large brown and white teddy bear sitting in a tree,0.333,a large brown and white teddy bear sitting in a tree ,0.657765985,0.2664,1.39764142,3.305628811,0.421683211,0.6078988313674927
sd1.5_highcorr_103.jpg,2.133296646,0.438013678,"a giant rock floating in the air, abstract style",a painting of a person holding an orange object,0.2244,a painting of a person holding an orange object ,0.406833291,0.13463999999999998,-1.454362631,1.590623463,0.378844548,0.6005573868751526
sd1.5_highcorr_104.jpg,3.214316689,0.706774038,"a biomechanical cybertronic frog, baroque style",a figurine of a bird sitting on top of a table,0.2847,a figurine of ,0.577239454,0.19929,1.315462708,2.852156791,0.549321673,0.7861170768737793
sd1.5_highcorr_105.jpg,3.189847843,0.631605647,"a 2 d guitarist character design, anime style",a woman with a guitar playing on a stage,0.3721,a woman with a guitar ,0.614254713,0.22326,0.923519313,2.974361596,0.400070054,0.6736471056938171
sd1.5_highcorr_106.jpg,2.723869967,1.144248808,"vaporware yosemite amusement park, sci-fi style",a sculpture of people riding on top of a roller coaster,0.2904,a sculpture of people riding on top of a roller coaster ,0.546694756,0.2904,0.657318532,2.586734895,0.665697649,0.6826568245887756
sd1.5_highcorr_107.jpg,2.54579025,1.03244652,"spritesheet game asset vector art, realistic style",a collage of different types of colorful kites,0.2995,a collage of different types of colorful ,0.473197162,0.1797,-0.622060955,2.701232452,0.561306758,0.6834864020347595
sd1.5_highcorr_108.jpg,2.568031711,1.427273358,"portrait of a dancing eagle woman, abstract style",a painting of a painting of a painting of a cow,0.4639,a painting of a painting ,0.57011652,0.27834,-1.573437214,2.988623579,1.203449631,0.7141225934028625
sd1.5_highcorr_109.jpg,3.665354297,0.449410182,"photograph of beautiful landscape, baroque style",a painting of a castle with a clock on it,0.4215,a painting of ,0.708575547,0.25289999999999996,1.165027857,3.359435142,0.475345828,0.6383405327796936
sd1.5_highcorr_110.jpg,2.785369917,0.628746866,"painted portrait of intense woman, anime style",a woman in a black dress with glasses,0.3346,a woman ,0.495889664,0.20076,0.522761464,2.442957962,0.432635852,0.6512261629104614
sd1.5_highcorr_111.jpg,1.621793163,0.668996225,"grand canyon full of potato salad, sci-fi style",a plate of pasta and vegetables on a table,0.2985,a plate of pasta and vegetables ,0.646413922,0.17909999999999998,1.123041511,2.722527122,0.667997494,0.6160731911659241
sd1.5_highcorr_112.jpg,2.628994077,1.036316266,"gorgeous young scandanavian woman, realistic style",a woman in a black and white photo,0.3911,a woman ,0.554766953,0.23465999999999998,-0.945367277,2.86026573,0.440992951,0.6776224970817566
sd1.5_highcorr_113.jpg,1.705822381,0.893907526,"epic colourful scene from a dream, abstract style",a collage of photos of different colors of paint,0.4015,a collage of photos of different colors of paint ,0.12816152,0.32120000000000004,-1.055110335,0.64666085,0.724729776,0.0875944718718528
sd1.5_highcorr_114.jpg,3.118812912,0.731200886,"donut glazed with white chocolate, baroque style",a variety of doughnuts on a table,0.5496,a variety of doughnuts ,0.760595322,0.32976,0.065474309,3.893534731,0.48797569,0.6633912920951843
sd1.5_highcorr_115.jpg,2.298257005,0.725490512,"ocean of canvas that catches fire, anime style",a painting of a bird flying through the air,0.3467,a painting ,0.433898091,0.24269,-0.21419397,2.210104633,0.566071278,0.4013640582561493
sd1.5_highcorr_116.jpg,3.64096935,0.666815816,"portrait of beautiful armored girl, sci-fi style",a black and white photo of a person wearing a helmet,0.3776,a black and white photo of ,0.762733817,0.22655999999999998,1.34241581,3.801556621,0.660932872,0.8120862245559692
sd1.5_highcorr_117.jpg,3.054879367,0.664427953,"portrait of a cloaked female devil, realistic style",a statue of a woman in a black and white photo,0.4556,a statue of a woman ,0.649609447,0.4556,1.60892427,3.438253731,0.770307068,0.636248767375946
sd1.5_highcorr_118.jpg,2.679341611,0.903825088,"foxes judging a cheese competition, abstract style",a painting of a bird on a cake,0.2197,a painting of a bird on a ,0.440176785,0.13182,-0.049043443,2.111462098,0.859741196,0.5992535948753357
sd1.5_highcorr_119.jpg,3.397119887,0.62132166,"female demon in a medieval dungeon, baroque style",a statue of a woman holding an umbrella,0.2611,a statue of a woman ,0.565646589,0.15666,-1.149860144,2.746169865,0.683638054,0.58314448595047
sd1.5_highcorr_120.jpg,3.510154573,0.527472029,"die cut sticker of a pair of lips , warm color",a close up picture of a plant,0.2596,a close up picture ,0.391908824,0.15575999999999998,-0.941881001,2.135311817,0.876753497,0.6346465945243835
sd1.5_highcorr_121.jpg,2.275412354,1.203754617,"cute green tabby cat made of leaves, cold color",a cat with a plant in its mouth,0.6053,a cat with a plant in its ,0.74128592,0.48424,0.754329622,3.744508689,0.4437334,0.7354176640510559
sd1.5_highcorr_122.jpg,1.089357651,0.891027716,"chinese demon god character design, top view",a cartoon character is flying through the air,0.3777,a cartoon character is ,0.06265898,0.3777,-2.275543213,0.331720329,0.164938718,0.2148636877536773
sd1.5_highcorr_123.jpg,2.213097376,1.058981242,"anthropomorphic pine marten animal, elevation view",a cat that is playing with a toy,0.2562,a cat that is ,0.414865971,0.15372,-0.556291223,1.928001564,0.54246134,0.5358479022979736
sd1.5_highcorr_124.jpg,3.067923111,0.890967997,"action shot of woman pole vaulting, close-up",a woman jumping up in the air on top of a pole,0.508,a woman jumping up in the air on top of a pole ,0.62125349,0.508,-0.069001362,3.017147546,0.78086905,0.612346351146698
sd1.5_highcorr_125.jpg,2.939051921,0.735574925,"a upright walking cute giraffe toy, long-shot",two teddy bears sitting next to each other on a table,0.3254,two teddy bears ,0.569814086,0.19524,-0.085927881,3.135881857,0.580749825,0.6643583178520203
sd1.5_highcorr_126.jpg,2.482684398,0.737491204,"the shogoth wearing a santa costume, blurred detail",a man dressed in a red and white costume,0.3672,a man dressed in a red and white costume ,0.505327702,0.22032000000000002,-0.603935778,2.660597966,0.512021961,0.6031263470649719
sd1.5_highcorr_127.jpg,2.486100389,0.614058715,"robots building robots in a factory, hyper detail",a yellow and black machine in a room,0.3035,a yellow and black machine in a ,0.568099439,0.18209999999999998,0.941355407,2.671047584,0.477838158,0.6593339443206787
sd1.5_highcorr_128.jpg,3.369531125,0.641940482,"portrait of a tang dynasty empress , soft lighting",a man in a suit and tie holding a flower,0.0844,a man ,0.656336367,0.05064,0.743080974,3.238537588,0.412408144,0.7018076777458191
sd1.5_highcorr_129.jpg,2.110496437,1.178379625,"portrait of a beautiful young woman, HDR lighting",a woman is standing in front of a wall,0.4348,a woman ,0.149803504,0.26088,-2.27884078,0.76123563,0.2612992,0.1980125308036804
sd1.5_highcorr_130.jpg,3.795705898,0.436396903,"photography of a happy blonde girl , warm color",a young woman is smiling while posing for a picture,0.4151,a young woman is smiling while posing for a picture ,0.641329408,0.29057,0.684795916,3.359890074,0.389167057,0.6949077248573303
sd1.5_highcorr_131.jpg,2.890691628,1.19892577,"cute fluffy baby panda lion hybrid , cold color",a black and white panda bear sitting on a ledge,0.6609,a black and white panda ,0.601624668,0.46263,-1.777583957,3.208047473,1.012928204,0.6298214793205261
sd1.5_highcorr_132.jpg,1.784431343,0.801535975,"a girl with rainbow in white shirt , top view",a young girl wearing a pink dress and holding a white object,0.5041,a young girl wearing a pink ,0.556584716,0.35286999999999996,-1.445858479,2.822270352,0.68537227,0.6325682401657104
sd1.5_highcorr_133.jpg,2.000284186,1.581545127,"a blue abyss underwater concept art, elevation view",a blue and white surfboard floating on top of a blue ocean,0.4717,a blue and white surfboard floating on top of a blue ocean ,0.248713717,0.4717,-1.194028616,0.970807385,0.803834703,0.5719926953315735
sd1.5_highcorr_134.jpg,2.78310259,0.861442985,"a biomechanical orchid heart fusion, close-up",a green and white vase with a flower in it,0.3098,a green and white vase with a flower ,0.594955921,0.24784000000000003,0.468964189,2.96825071,1.201532224,0.6275707483291626
sd1.5_highcorr_135.jpg,3.113493079,0.509289462,"a set of different trees and bushes, long-shot",a tree covered in lots of leaves on a sunny day,0.6552,a tree covered in lots of ,0.584305048,0.39311999999999997,-0.913926065,3.211379142,0.630840691,0.4946710169315338
sd1.5_highcorr_136.jpg,3.572455852,0.578699258,"man in his late 40 s wearing a suit, blurred detail",a man wearing a suit and tie,0.6313,a man wearing a suit ,0.722880363,0.37877999999999995,0.048267577,3.410576846,0.595894176,0.7010692954063416
sd1.5_highcorr_137.jpg,2.957643834,0.641997943,"white fur furry mothman movie scene , hyper detail",a statue of a man holding a white bird in his hand,0.1602,a statue of a man holding a white bird in ,0.364893198,0.09612,0.168695435,2.518838781,0.420306696,0.3041824400424957
sd1.5_highcorr_138.jpg,3.256355245,0.926042319,"render of dreamy beautiful landscape, soft lighting",a sunset view of a lake with trees,0.4378,a sunset view of ,0.700851798,0.30646,0.323247284,3.265755311,0.686139538,0.5121069550514221
sd1.5_highcorr_139.jpg,2.462303257,1.118537851,"digital painting of a lake at sunset, HDR lighting",a blurry image of a sunset with a rainbow in the sky,0.5637,a blurry image of a sunset ,0.324102104,0.33821999999999997,-0.04454039,1.678769845,0.770325933,0.4649905264377594
sd1.5_highcorr_140.jpg,1.510472273,1.028170478,"cute great old ones sitting in a bar, warm color",a bar that has a bunch of drinks on it,0.4579,a bar that has a bunch of ,0.670106769,0.4579,-1.140781283,3.265696033,0.265856405,0.5890430808067322
sd1.5_highcorr_141.jpg,2.846322945,0.909865663,"a portrait of girl bard in red dress, cold color",a painting of a woman in a red dress,0.4963,a painting of a woman in a red dress ,0.620132923,0.4963,0.580803037,3.157062251,0.408411168,0.5974874496459961
sd1.5_highcorr_142.jpg,2.258761363,1.300187271,"a biomechanical passion fruit flower, top view",a colorful vase with a flower on top of it,0.5037,a colorful vase with a flower on top ,0.523542225,0.5037,0.147224933,2.592649388,1.01832015,0.7585905194282532
sd1.5_highcorr_143.jpg,1.883753543,0.832936621,"portrait of squids swarming the ocean, elevation view",a painting of a bird on a piece of paper,0.2407,a painting of a bird on a ,0.407240808,0.14442,-0.504645467,1.956105243,0.517525479,0.6240854859352112
sd1.5_highcorr_144.jpg,3.703773546,0.565504714,"pendant of a silver starfish necklace, close-up",a close up picture of a pair of scissors,0.3398,a close up picture of ,0.616260886,0.27184,1.366017699,3.123820601,0.660922095,0.5775867104530334
sd1.5_highcorr_145.jpg,1.660278593,1.21228004,"kraken is using large sponge for bath, long-shot",a toy frog sitting on top of a table,0.1896,a toy frog ,0.574151814,0.11375999999999999,-1.015735626,2.777468708,0.807211006,0.7588106989860535
sd1.5_highcorr_146.jpg,3.202040316,0.693034816,"cute fluffy lion cheetah hybrid mixed, blurred detail",a black and white photo of a brown and white animal,0.3564,a black and white photo of a brown and white animal ,0.542352498,0.21384,-0.130720332,2.717645898,0.602335551,0.5701879858970642
sd1.5_highcorr_147.jpg,3.079505301,0.946566129,"bill gates and jason statham fight m , hyper detail",two men are playing a video game together,0.202,two men ,0.620909572,0.16160000000000002,-0.458137691,2.771446817,0.605996792,0.7258948087692261
sd1.5_highcorr_148.jpg,2.100472987,0.552786523,"a portrait painting of a buck in suit, soft lighting",a close up view of a large horned animal,0.2546,a close up view of a large horned animal ,0.665064096,0.15275999999999998,-0.108337596,3.510122043,0.64975446,0.6132692694664001
sd1.5_highcorr_149.jpg,2.828703007,0.727620392,"a plasticine model of a goblin raider, HDR lighting",a person with a toy in their hand,0.1835,a person with a toy ,0.522373676,0.11009999999999999,0.336034834,2.644930029,0.494356534,0.6149057745933533
sd1.5_highcorr_150.jpg,3.061839408,0.903415667,"portrait of ciri as a samurai assassin, warm color",a woman dressed in a costume and holding a cell phone,0.2355,a woman dressed in a costume and ,0.630573511,0.14129999999999998,0.840645552,3.241312234,0.757604465,0.6871182918548584
sd1.5_highcorr_151.jpg,3.703773546,0.397585389,"photo of a white fashion jewelry store, cold color",a living room filled with furniture and decor,0.2047,a living room filled with furniture and decor ,0.608675957,0.12281999999999998,0.6575948,3.018173564,0.566524025,0.7361863255500793
sd1.5_highcorr_152.jpg,1.549736047,0.846464713,"grumpy the elder gods sitting in a bar, top view",a table topped with lots of different types of cakes,0.2017,a table topped with ,0.650155663,0.12101999999999999,-2.262570858,3.386504205,0.644463833,0.650199830532074
sd1.5_highcorr_153.jpg,1.300854081,0.723531489,"grumpy king in yellow sitting in a bar, elevation view",a yellow and blue fire hydrant next to a wall,0.3399,a yellow ,0.622891307,0.27192,-2.181052923,3.300254995,0.827669868,0.6318913102149963
sd1.5_highcorr_154.jpg,3.562117535,0.772152983,"cute fluffy baby poodle giraffe hybrid, close-up",a brown and white dog wearing a pink bow tie,0.4077,a brown and white dog ,0.712955236,0.24462,-0.465301543,3.673754131,0.563785892,0.5819526314735413
sd1.5_highcorr_155.jpg,2.75903949,0.739754234,"an auto rickshaw driving through paris, long-shot",a yellow bus driving down a street next to a crowd of people,0.306,a yellow bus driving down a street next to a ,0.513703644,0.18359999999999999,0.776906967,2.442957962,0.325275966,0.6377841234207153
sd1.5_highcorr_156.jpg,3.17765537,0.531286865,"an adventure party resting in a tavern, blurred detail",a large group of people sitting around a table,0.2933,a large group of people sitting around a ,0.505573332,0.17598,0.518226326,2.660597966,0.541175308,0.2818203270435333
sd1.5_highcorr_157.jpg,2.965504258,0.469408875,"spaceship flying over a strange planet, hyper detail",a large jet flying through a cloudy sky,0.402,a large jet flying ,0.558177769,0.2412,1.231104493,2.926078447,0.57711193,0.4958040416240692
sd1.5_highcorr_158.jpg,3.180285613,1.247387411,"photograph of a stone cairn in scotland, soft lighting",a pile of rocks sitting on top of a grass covered field,0.2327,a pile of rocks ,0.679691434,0.13962,0.724873364,3.211379142,1.051008477,0.7532817721366882
sd1.5_highcorr_159.jpg,2.653717779,0.529518357,"person walking inside a timeless bubble, HDR lighting",a reflection of a woman in a mirror,0.2413,a reflection of a woman in ,0.447566986,0.14478,1.81924355,2.243369394,0.649939948,0.5267425775527954
sd1.5_highcorr_160.jpg,2.509709346,0.836867853,"cute soul ghost in infinity mirror room, warm color",a large mirror with a bunch of birds on it,0.344,a large mirror ,0.473276019,0.24079999999999996,-1.59273088,2.110015896,0.842657074,0.4965140521526336
sd1.5_highcorr_161.jpg,3.090433934,1.195349784,"cute fluffy baby lop eared bunny rabbit, cold color",a brown and white stuffed animal sitting in a grassy field,0.5229,a brown and white stuffed animal ,0.715423703,0.41832,1.102331281,3.438253731,0.641002899,0.6097627282142639
sd1.5_highcorr_162.jpg,2.653379023,0.965316204,"an industrial geometric temple lab room, top view",a room with a lot of desks and a lot of windows,0.4567,a room with a lot of desks and ,0.678215384,0.36536,0.721954167,3.359435142,0.430096954,0.6928286552429199
sd1.5_highcorr_163.jpg,1.848294038,0.766983256,"a portrait of girl boxer in a red dress, elevation view",a woman in a red dress is standing in front of a painting,0.497,a woman in a red dress is standing in front of a painting ,0.516105056,0.3976,0.85828042,2.33566677,0.441435942,0.5433277487754822
sd1.5_highcorr_164.jpg,2.521914306,0.605672314,"a pig sitting in a chair smoking a pipe, close-up",a man in a mask with a toothbrush in his mouth,0.1962,a man in a ,0.488548577,0.11772,-0.247956485,2.248459435,0.400991389,0.5849504470825195
sd1.5_highcorr_165.jpg,2.991040101,0.686528047,"a female hand holding a red fresh apple, long-shot",a person holding a red apple in their hand,0.8176,a person holding a red apple in their hand ,0.564041018,0.49056,0.873499811,2.831160905,0.79038275,0.6340579390525818
sd1.5_highcorr_166.jpg,2.996013339,1.279008416,"a cybertronic metallic green tree frog , blurred detail",a green and yellow bird sitting on top of a table,0.3975,a green ,0.598582625,0.27825,1.397719741,2.925297001,0.991186099,0.5825616717338562
sd1.5_highcorr_167.jpg,3.291909811,0.488210145,"two women working in a recording studio, hyper detail",a woman in a black shirt and a man in a white shirt,0.2928,a woman in ,0.58659184,0.2928,1.295507789,2.782759734,0.468796599,0.6500776410102844
sd1.5_highcorr_168.jpg,3.548579908,0.51262523,"the celestial realm of the elven deities, soft lighting",a painting of a fire hydrant in the middle of a forest,0.1495,a painting of ,0.579757035,0.08969999999999999,1.019350767,2.806879489,0.616069006,0.4483681619167328
sd1.5_highcorr_169.jpg,2.323114765,0.840730783,"profile face portrait of a tin toy robot, HDR lighting",a red and white fire hydrant sitting on top of a table,0.1395,a red ,0.59652102,0.08370000000000001,-0.582133949,2.912636241,0.302881303,0.5990480780601501
sd1.5_highcorr_170.jpg,3.031345691,0.991418536,"portrait of butterflies swarming flowers, warm color",a colorful vase filled with colorful flowers on top of a table,0.4547,a colorful vase filled with colorful flowers ,0.562547743,0.27282,0.116321661,2.532240117,0.795762124,0.7251355051994324
sd1.5_highcorr_171.jpg,2.711185223,0.680634317,"grumpy disney princess sitting in a cave, cold color",a woman in a blue dress is sitting on a blue chair,0.2864,a woman in a blue dress is sitting on a ,0.571415722,0.17184,1.16628325,3.007007681,0.431612519,0.5870994329452515
sd1.5_highcorr_172.jpg,1.995491019,0.863633346,"art of a mimic from dungeons and dragons, top view",a painting of a person with a dog on their head,0.4512,a painting of a person with ,0.455748379,0.36096,-1.110371947,1.92623748,0.659518234,0.4039632380008697
sd1.5_highcorr_173.jpg,3.180285613,0.682360181,"ancient japanese fantasy garden at night, elevation view",a large group of trees lined up in a row,0.1948,a large group of trees lined up ,0.618997335,0.11688,0.597786188,3.143483028,0.596522821,0.62844318151474
sd1.5_highcorr_174.jpg,3.259317616,0.317667798,"ancient golden chrome finish skateboard , close-up",a close up view of a yellow and black electronic device,0.3546,a close up view of a yellow and black ,0.587413073,0.21276,-0.226970986,2.293266536,1.108318477,0.6703609824180603
sd1.5_highcorr_175.jpg,2.452499565,0.526631859,"a portrait of the mri brain damage demon, long-shot",a painting of a person with a skull and crossbones,0.4216,a painting of a person with a skull ,0.552231431,0.4216,0.171512574,2.588700346,0.501583506,0.554132878780365
sd1.5_highcorr_176.jpg,2.127961226,0.870337456,"a painting of pink panther as a vampire , blurred detail",a cartoon character with a cat on his head,0.2716,a cartoon ,0.450400174,0.16296,1.104997635,2.278644303,0.145977424,0.3424374461174011
sd1.5_highcorr_177.jpg,2.931303945,0.825641471,"a huge wooden carving sculpture of a fox, hyper detail",a sculpture of a surfboard on top of a table,0.5304,a sculpture ,0.554983497,0.5304,1.113509059,2.630872609,0.817683258,0.7245350480079651
sd1.5_highcorr_178.jpg,2.251027408,1.087482857,"a car crawling with human hands and feet, soft lighting",a person's feet with shoes on the ground,0.3377,a person's feet with ,0.54253304,0.23639,-0.868110657,2.788955814,0.773983212,0.6361993551254272
sd1.5_highcorr_179.jpg,3.191417702,0.951550179,"underwater photography of the rough ocean, HDR lighting",a boat floating on top of a body of water,0.3713,a boat floating ,0.558503449,0.22278,-0.921748579,2.763264791,0.782812658,0.5460174679756165
sd1.5_highcorr_180.jpg,2.840103111,0.60843828,"muscular cyborg girl with prosthetic arms, warm color, anime style",a painting of a man in a black and white t-shirt,0.1868,a painting ,0.481514037,0.11208,-0.377011061,2.124805457,0.324989204,0.6515035033226013
sd1.5_highcorr_181.jpg,2.8643612,0.857362231,"an underwater photo of coral in the ocean, cold color, sci-fi style",a close up view of a large group of water droplets,0.3252,a close up view of a large group of water ,0.443378091,0.19512,0.055562839,1.960618923,0.746618178,0.5615679621696472
sd1.5_highcorr_182.jpg,2.486006301,0.899949787,"a female warrior in charming phenix armor, top view, realistic style",a statue of a man in a costume holding a stick,0.2312,a statue of a man in a costume ,0.642880619,0.13871999999999998,0.026960077,3.214005785,0.487492188,0.616661548614502
sd1.5_highcorr_183.jpg,2.330906752,0.739087182,"radioactive alien mushrooms in the forest , elevation view, abstract style",a green and white clock on a green surface,0.1929,a green and ,0.588500381,0.11573999999999998,-1.112140298,2.746509754,0.767713103,0.6237682700157166
sd1.5_highcorr_184.jpg,3.775401378,0.483814865,"professional studio logo for robot artists, close-up, baroque style",a drawing of a clock on a wall,0.2855,a drawing ,0.737595975,0.17129999999999998,0.883959234,3.62187092,0.737092824,0.7376925349235535
sd1.5_highcorr_185.jpg,3.137840023,0.617152858,"die cut sticker of chibi cute golf player , long-shot, anime style",a teddy bear sitting on top of a table,0.2488,a teddy bear ,0.549217761,0.14928,0.586963236,3.007007681,0.71407042,0.5597744584083557
sd1.5_highcorr_186.jpg,3.055730638,0.616339777,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style",a painting of a woman in a pink dress,0.3595,a painting of a woman in a ,0.477933049,0.21569999999999998,-0.099795066,2.5465021,0.658350326,0.4784999191761017
sd1.5_highcorr_187.jpg,2.232430935,1.195146127,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",a statue of a man in a suit and tie,0.3114,a statue of a man in a suit and tie ,0.675468743,0.3114,1.553806186,3.590592228,0.670322525,0.4207581281661987
sd1.5_highcorr_188.jpg,1.461634192,0.638610374,"portrait painting of a west hightland white, soft lighting, abstract style",a surfboard on top of a toilet bowl,0.1179,a surfboard on top of ,0.281047344,0.07074,-1.830702901,1.478221045,0.173463242,0.4805275499820709
sd1.5_highcorr_189.jpg,3.17765537,0.490796044,"lobster human hybrid in fashion photography, HDR lighting, baroque style",a person wearing a mask with a flower in it,0.1708,a person wearing ,0.531704307,0.10248,-0.212227136,2.660597966,0.650760223,0.6511472463607788
sd1.5_highcorr_190.jpg,3.232987189,0.737328773,"delicious peanut butter donut with glazing , warm color, anime style",doughnuts that are on a table,0.5788,doughnuts that are on ,0.621262908,0.40515999999999996,0.003481631,3.074988427,0.543730053,0.691362738609314
sd1.5_highcorr_191.jpg,2.772204703,1.127775468,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style",a teddy bear sitting next to a cup of coffee,0.5842,a teddy bear ,0.564694107,0.35052,-0.657809317,3.008458905,0.4852896,0.6636067032814026
sd1.5_highcorr_192.jpg,3.543429565,0.546592727,"beautiful ancient temple in a formal garden, top view, realistic style",a large garden with a large clock on the side of it,0.4244,a large garden with ,0.636579514,0.4244,0.94888109,3.116981428,0.953992013,0.6049198508262634
sd1.5_highcorr_193.jpg,2.283154863,0.880313623,"a portrait of a female robot made from code, elevation view, abstract style",a close up of a person's face,0.2316,a close up of a person's face ,0.554709911,0.13896,-1.242545962,2.489938377,0.597990521,0.6806220412254333
sd1.5_highcorr_194.jpg,3.075619946,0.651388175,"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",a painting of a person flying a kite in the air,0.2157,a painting of a person flying ,0.621888041,0.12942,0.195821062,3.150815738,0.495001918,0.5682452321052551
sd1.5_highcorr_195.jpg,2.87284354,0.707551587,"unique epic pink space elf knight adventurer, long-shot, anime style",a woman dressed up as a bear in a costume,0.1755,a woman dressed up as a bear in a costume ,0.524944007,0.10529999999999999,0.780280292,2.632073999,0.434701113,0.6533191204071045
sd1.5_highcorr_196.jpg,2.33637472,1.126830639,"the essence of the chemical element hydrogen, blurred detail, sci-fi style",a black and white photo of a computer keyboard,0.1319,a black and white photo of ,0.591255188,0.07913999999999999,-1.078775048,2.147166571,0.815574792,0.375027984380722
sd1.5_highcorr_197.jpg,2.311989774,0.921485671,"storm troopers cosplaying the power rangers , hyper detail, realistic style",a collage of cartoon characters dressed up in costumes,0.4126,a collage of cartoon characters dressed up in costumes ,0.488963187,0.4126,-0.144272521,2.475192184,0.733376882,0.6160631775856018
sd1.5_highcorr_198.jpg,3.124625168,0.445591657,"robots creating new robots in a factory line, soft lighting, abstract style",a room filled with lots of white and black teddy bears,0.2085,a room filled with lots of white and black teddy ,0.690157771,0.14595,1.518072605,3.387909038,0.447834289,0.6561120748519897
sd1.5_highcorr_199.jpg,2.628670045,0.678161007,"full body portrait of cute girl wearing gown, HDR lighting, baroque style",a woman in a red dress standing in front of a mirror,0.2947,a woman in a red dress standing in front of ,0.48433584,0.17682,1.07204926,2.000906886,0.436198882,0.616504430770874
